Subject	Site	Sex	Group	Age	Date	Day	Session	trial_number	Side	baited_Distractor	chose_side	correct	Comment	correct_check	side_change	box_change	dopple_change	chosen_distractor
Bahati	kenya	f	young chimps	25	43413	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Bahati	kenya	f	young chimps	25	43413	4	2	8	l	green	l	1		1	yes	no	no	green
Bahati	kenya	f	young chimps	25	43413	4	2	9	r	green	l	0		0	yes	no	no	heart
Bahati	kenya	f	young chimps	25	43413	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Bahati	kenya	f	young chimps	25	43413	4	2	11	l	green	l	1		1	no	yes	no	green
Bahati	kenya	f	young chimps	25	43413	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Bahati	kenya	f	young chimps	25	43413	4	2	13	r	green	l	0		0	no	yes	no	heart
Bahati	kenya	f	young chimps	25	43413	4	2	14	l	heart	l	1		1	yes	yes	yes	heart
Bahati	kenya	f	young chimps	25	43413	4	2	15	l	green	l	1		1	no	yes	no	green
Bahati	kenya	f	young chimps	25	43413	4	2	16	r	heart	l	0		0	yes	yes	yes	green
Bahati	kenya	f	young chimps	25	43413	4	2	17	r	green	r	1		1	no	yes	no	green
Bahati	kenya	f	young chimps	25	43413	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Bahati	kenya	f	young chimps	25	43413	4	2	19	l	green	l	1		1	no	yes	no	green
Bahati	kenya	f	young chimps	25	43413	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Bahati	kenya	f	young chimps	25	43413	4	2	21	r	heart	l	0		0	no	no	no	green
Bahati	kenya	f	young chimps	25	43413	4	2	22	l	green	l	1		1	yes	yes	yes	green
Bahati	kenya	f	young chimps	25	43413	4	2	23	r	green	r	1		1	yes	no	no	green
Bahati	kenya	f	young chimps	25	43413	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	1	l	green	r	0		0				heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	2	r	green	r	1		1	yes	no	no	green
Niyonkuru	kenya	m	young chimps	28	43413	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Niyonkuru	kenya	m	young chimps	28	43413	4	2	4	r	heart	r	1		1	yes	no	no	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	5	r	heart	r	1		1	no	no	no	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	6	l	heart	r	0		0	yes	no	no	green
Niyonkuru	kenya	m	young chimps	28	43413	4	2	7	r	green	r	1		1	yes	yes	yes	green
Niyonkuru	kenya	m	young chimps	28	43413	4	2	8	l	green	r	0		0	yes	no	no	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	9	r	green	l	0		0	yes	no	no	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Niyonkuru	kenya	m	young chimps	28	43413	4	2	11	l	green	l	1		1	no	yes	no	green
Niyonkuru	kenya	m	young chimps	28	43413	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	13	r	green	r	1		1	no	yes	no	green
Niyonkuru	kenya	m	young chimps	28	43413	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Niyonkuru	kenya	m	young chimps	28	43413	4	2	15	l	green	r	0		0	no	yes	no	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	17	r	green	r	1		1	no	yes	no	green
Niyonkuru	kenya	m	young chimps	28	43413	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Niyonkuru	kenya	m	young chimps	28	43413	4	2	19	l	green	r	0		0	no	yes	no	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	21	r	heart	r	1		1	no	no	no	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Niyonkuru	kenya	m	young chimps	28	43413	4	2	23	r	green	r	1		1	yes	no	no	green
Niyonkuru	kenya	m	young chimps	28	43413	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Kisa	kenya	m	young chimps	25	43413	4	2	1	l	green	r	0		0				heart
Kisa	kenya	m	young chimps	25	43413	4	2	2	r	green	r	1		1	yes	no	no	green
Kisa	kenya	m	young chimps	25	43413	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Kisa	kenya	m	young chimps	25	43413	4	2	4	r	heart	r	1		1	yes	no	no	heart
Kisa	kenya	m	young chimps	25	43413	4	2	5	r	heart	r	1		1	no	no	no	heart
Kisa	kenya	m	young chimps	25	43413	4	2	6	l	heart	r	0		0	yes	no	no	green
Kisa	kenya	m	young chimps	25	43413	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Kisa	kenya	m	young chimps	25	43413	4	2	8	l	green	l	1		1	yes	no	no	green
Kisa	kenya	m	young chimps	25	43413	4	2	9	r	green	r	1		1	yes	no	no	green
Kisa	kenya	m	young chimps	25	43413	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Kisa	kenya	m	young chimps	25	43413	4	2	11	l	green	l	1		1	no	yes	no	green
Kisa	kenya	m	young chimps	25	43413	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
Kisa	kenya	m	young chimps	25	43413	4	2	13	r	green	r	1		1	no	yes	no	green
Kisa	kenya	m	young chimps	25	43413	4	2	14	l	heart	l	1		1	yes	yes	yes	heart
Kisa	kenya	m	young chimps	25	43413	4	2	15	l	green	r	0		0	no	yes	no	heart
Kisa	kenya	m	young chimps	25	43413	4	2	16	r	heart	l	0		0	yes	yes	yes	green
Kisa	kenya	m	young chimps	25	43413	4	2	17	r	green	r	1		1	no	yes	no	green
Kisa	kenya	m	young chimps	25	43413	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Kisa	kenya	m	young chimps	25	43413	4	2	19	l	green	l	1		1	no	yes	no	green
Kisa	kenya	m	young chimps	25	43413	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Kisa	kenya	m	young chimps	25	43413	4	2	21	r	heart	r	1		1	no	no	no	heart
Kisa	kenya	m	young chimps	25	43413	4	2	22	l	green	l	1		1	yes	yes	yes	green
Kisa	kenya	m	young chimps	25	43413	4	2	23	r	green	r	1		1	yes	no	no	green
Kisa	kenya	m	young chimps	25	43413	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Akela	kenya	f	young chimps	30	43413	4	1	1	r	heart	r	1		1				heart
Akela	kenya	f	young chimps	30	43413	4	1	2	l	green	r	0		0	yes	yes	yes	heart
Akela	kenya	f	young chimps	30	43413	4	1	3	l	heart	r	0		0	no	yes	no	green
Akela	kenya	f	young chimps	30	43413	4	1	4	r	green	l	0		0	yes	yes	yes	heart
Akela	kenya	f	young chimps	30	43413	4	1	5	l	green	r	0		0	yes	no	no	heart
Akela	kenya	f	young chimps	30	43413	4	1	6	l	heart	r	0		0	no	yes	no	green
Akela	kenya	f	young chimps	30	43413	4	1	7	r	green	l	0		0	yes	yes	yes	heart
Akela	kenya	f	young chimps	30	43413	4	1	8	r	heart	r	1		1	no	yes	no	heart
Akela	kenya	f	young chimps	30	43413	4	1	9	r	green	r	1		1	no	yes	no	green
Akela	kenya	f	young chimps	30	43413	4	1	10	r	heart	r	1		1	no	yes	no	heart
Akela	kenya	f	young chimps	30	43413	4	1	11	l	green	r	0		0	yes	yes	yes	heart
Akela	kenya	f	young chimps	30	43413	4	1	12	l	heart	r	0		0	no	yes	no	green
Akela	kenya	f	young chimps	30	43413	4	1	13	l	heart	l	1		1	no	no	no	heart
Akela	kenya	f	young chimps	30	43413	4	1	14	r	heart	r	1		1	yes	no	no	heart
Akela	kenya	f	young chimps	30	43413	4	1	15	l	green	r	0		0	yes	yes	yes	heart
Akela	kenya	f	young chimps	30	43413	4	1	16	r	green	r	1		1	yes	no	no	green
Akela	kenya	f	young chimps	30	43413	4	1	17	l	heart	r	0		0	yes	yes	yes	green
Akela	kenya	f	young chimps	30	43413	4	1	18	l	green	l	1		1	no	yes	no	green
Akela	kenya	f	young chimps	30	43413	4	1	19	r	green	r	1		1	yes	no	no	green
Akela	kenya	f	young chimps	30	43413	4	1	20	r	heart	r	1		1	no	yes	no	heart
Akela	kenya	f	young chimps	30	43413	4	1	21	l	green	l	1		1	yes	yes	yes	green
Akela	kenya	f	young chimps	30	43413	4	1	22	l	heart	r	0		0	no	yes	no	green
Akela	kenya	f	young chimps	30	43413	4	1	23	r	heart	l	0		0	yes	no	no	green
Akela	kenya	f	young chimps	30	43413	4	1	24	r	green	r	1		1	no	yes	no	green
Akela	kenya	f	young chimps	30	43420	4	2	1	l	green	r	0		0				heart
Akela	kenya	f	young chimps	30	43420	4	2	2	r	green	l	0		0	yes	no	no	heart
Akela	kenya	f	young chimps	30	43420	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Akela	kenya	f	young chimps	30	43420	4	2	4	r	heart	l	0		0	yes	no	no	green
Akela	kenya	f	young chimps	30	43420	4	2	5	r	heart	r	1		1	no	no	no	heart
Akela	kenya	f	young chimps	30	43420	4	2	6	l	heart	r	0		0	yes	no	no	green
Akela	kenya	f	young chimps	30	43420	4	2	7	r	green	r	1		1	yes	yes	yes	green
Akela	kenya	f	young chimps	30	43420	4	2	8	l	green	r	0		0	yes	no	no	heart
Akela	kenya	f	young chimps	30	43420	4	2	9	r	green	r	1		1	yes	no	no	green
Akela	kenya	f	young chimps	30	43420	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Akela	kenya	f	young chimps	30	43420	4	2	11	l	green	l	1		1	no	yes	no	green
Akela	kenya	f	young chimps	30	43420	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Akela	kenya	f	young chimps	30	43420	4	2	13	r	green	r	1		1	no	yes	no	green
Akela	kenya	f	young chimps	30	43420	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Akela	kenya	f	young chimps	30	43420	4	2	15	l	green	r	0		0	no	yes	no	heart
Akela	kenya	f	young chimps	30	43420	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Akela	kenya	f	young chimps	30	43420	4	2	17	r	green	r	1		1	no	yes	no	green
Akela	kenya	f	young chimps	30	43420	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Akela	kenya	f	young chimps	30	43420	4	2	19	l	green	l	1		1	no	yes	no	green
Akela	kenya	f	young chimps	30	43420	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Akela	kenya	f	young chimps	30	43420	4	2	21	r	heart	l	0		0	no	no	no	green
Akela	kenya	f	young chimps	30	43420	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Akela	kenya	f	young chimps	30	43420	4	2	23	r	green	r	1		1	yes	no	no	green
Akela	kenya	f	young chimps	30	43420	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	1	r	heart	l	0		0				green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	2	l	green	r	0		0	yes	yes	yes	heart
Asega	uganda	m	Uganda	21	14/10/2019	3	1	3	l	heart	r	0		0	no	yes	no	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	4	r	green	l	0		0	yes	yes	yes	heart
Asega	uganda	m	Uganda	21	14/10/2019	3	1	5	l	green	l	1		1	yes	no	no	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	6	l	heart	r	0		0	no	yes	no	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	7	r	green	l	0		0	yes	yes	yes	heart
Asega	uganda	m	Uganda	21	14/10/2019	3	1	8	r	heart	r	1		1	no	yes	no	heart
Asega	uganda	m	Uganda	21	14/10/2019	3	1	9	r	green	l	0		0	no	yes	no	heart
Asega	uganda	m	Uganda	21	14/10/2019	3	1	10	r	heart	r	1		1	no	yes	no	heart
Asega	uganda	m	Uganda	21	14/10/2019	3	1	11	l	green	l	1		1	yes	yes	yes	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	12	l	heart	r	0		0	no	yes	no	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	13	l	heart	l	1		1	no	no	no	heart
Asega	uganda	m	Uganda	21	14/10/2019	3	1	14	r	heart	r	1		1	yes	no	no	heart
Asega	uganda	m	Uganda	21	14/10/2019	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Asega	uganda	m	Uganda	21	14/10/2019	3	1	16	r	green	r	1		1	yes	no	no	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	17	l	heart	r	0		0	yes	yes	yes	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	18	l	green	l	1		1	no	yes	no	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	19	r	green	r	1		1	yes	no	no	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	20	r	heart	l	0		0	no	yes	no	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	21	l	green	l	1		1	yes	yes	yes	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	22	l	heart	l	1		1	no	yes	no	heart
Asega	uganda	m	Uganda	21	14/10/2019	3	1	23	r	heart	l	0		0	yes	no	no	green
Asega	uganda	m	Uganda	21	14/10/2019	3	1	24	r	green	l	0		0	no	yes	no	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	1	r	heart	r	1		1				heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	2	l	green	r	0		0	yes	yes	yes	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	3	l	heart	l	1		1	no	yes	no	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	4	r	green	r	1		1	yes	yes	yes	green
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	5	l	green	r	0		0	yes	no	no	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	6	l	heart	l	1		1	no	yes	no	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	7	r	green	r	1		1	yes	yes	yes	green
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	8	r	heart	l	0		0	no	yes	no	green
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	9	r	green	l	0		0	no	yes	no	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	10	r	heart	l	0	"chose correct side (with toilet paper) but E baited wrong side, thus nor eward, repeated trial"	0	no	yes	no	green
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	11	l	green	r	0		0	yes	yes	yes	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	12	l	heart	l	1		1	no	yes	no	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	13	l	heart	l	1		1	no	no	no	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	14	r	heart	r	1		1	yes	no	no	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	16	r	green	l	0		0	yes	no	no	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	17	l	heart	r	0		0	yes	yes	yes	green
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	18	l	green	r	0		0	no	yes	no	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	19	r	green	r	1		1	yes	no	no	green
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	20	r	heart	l	0		0	no	yes	no	green
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	21	l	green	r	0		0	yes	yes	yes	heart
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	22	l	heart	r	0		0	no	yes	no	green
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	23	r	heart	l	0		0	yes	no	no	green
Baluku	uganda	m	Uganda	21	14/10/2019	3	1	24	r	green	r	1		1	no	yes	no	green
Medina	uganda	f	Uganda	12	14/10/2019	3	1	1	r	heart	r	1		1				heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	2	l	green	r	0		0	yes	yes	yes	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	3	l	heart	r	0		0	no	yes	no	green
Medina	uganda	f	Uganda	12	14/10/2019	3	1	4	r	green	l	0		0	yes	yes	yes	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	5	l	green	r	0		0	yes	no	no	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	6	l	heart	r	0		0	no	yes	no	green
Medina	uganda	f	Uganda	12	14/10/2019	3	1	7	r	green	r	1		1	yes	yes	yes	green
Medina	uganda	f	Uganda	12	14/10/2019	3	1	8	r	heart	r	1		1	no	yes	no	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	9	r	green	l	0		0	no	yes	no	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	10	r	heart	r	1		1	no	yes	no	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	11	l	green	r	0		0	yes	yes	yes	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	12	l	heart	r	0		0	no	yes	no	green
Medina	uganda	f	Uganda	12	14/10/2019	3	1	13	l	heart	r	0		0	no	no	no	green
Medina	uganda	f	Uganda	12	14/10/2019	3	1	14	r	heart	r	1		1	yes	no	no	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	16	r	green	r	1		1	yes	no	no	green
Medina	uganda	f	Uganda	12	14/10/2019	3	1	17	l	heart	r	0		0	yes	yes	yes	green
Medina	uganda	f	Uganda	12	14/10/2019	3	1	18	l	green	r	0		0	no	yes	no	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	19	r	green	l	0		0	yes	no	no	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	20	r	heart	r	1		1	no	yes	no	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	21	l	green	r	0		0	yes	yes	yes	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	22	l	heart	r	0		0	no	yes	no	green
Medina	uganda	f	Uganda	12	14/10/2019	3	1	23	r	heart	r	1		1	yes	no	no	heart
Medina	uganda	f	Uganda	12	14/10/2019	3	1	24	r	green	r	1		1	no	yes	no	green
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	1	r	heart	l	0		0				green
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	2	l	green	l	1		1	yes	yes	yes	green
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	3	l	heart	l	1		1	no	yes	no	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	4	r	green	l	0		0	yes	yes	yes	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	5	l	green	l	1		1	yes	no	no	green
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	6	l	heart	l	1		1	no	yes	no	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	7	r	green	l	0		0	yes	yes	yes	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	8	r	heart	r	1		1	no	yes	no	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	9	r	green	l	0		0	no	yes	no	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	10	r	heart	l	0		0	no	yes	no	green
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	11	l	green	r	0		0	yes	yes	yes	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	12	l	heart	r	0		0	no	yes	no	green
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	13	l	heart	l	1		1	no	no	no	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	14	r	heart	l	0		0	yes	no	no	green
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	16	r	green	l	0		0	yes	no	no	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	17	l	heart	l	1		1	yes	yes	yes	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	18	l	green	l	1		1	no	yes	no	green
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	19	r	green	l	0		0	yes	no	no	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	20	r	heart	l	0		0	no	yes	no	green
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	21	l	green	l	1		1	yes	yes	yes	green
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	22	l	heart	l	1		1	no	yes	no	heart
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	23	r	heart	l	0		0	yes	no	no	green
Pasa	uganda	f	Uganda	19	14/10/2019	3	1	24	r	green	l	0		0	no	yes	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	1	r	heart	r	1		1				heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	2	l	green	r	0		0	yes	yes	yes	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	3	l	heart	l	1		1	no	yes	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	4	r	green	l	0		0	yes	yes	yes	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	5	l	green	l	1		1	yes	no	no	green
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	6	l	heart	l	1		1	no	yes	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	7	r	green	r	1		1	yes	yes	yes	green
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	8	r	heart	r	1		1	no	yes	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	9	r	green	l	0		0	no	yes	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	10	r	heart	r	1		1	no	yes	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	11	l	green	r	0		0	yes	yes	yes	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	12	l	heart	r	0		0	no	yes	no	green
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	13	l	heart	l	1		1	no	no	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	14	r	heart	r	1		1	yes	no	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	15	l	green	r	0		0	yes	yes	yes	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	16	r	green	r	1		1	yes	no	no	green
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	17	l	heart	r	0		0	yes	yes	yes	green
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	18	l	green	r	0		0	no	yes	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	19	r	green	r	1		1	yes	no	no	green
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	20	r	heart	r	1		1	no	yes	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	21	l	green	r	0		0	yes	yes	yes	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	22	l	heart	l	1		1	no	yes	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	23	r	heart	r	1		1	yes	no	no	heart
Kidogo	uganda	f	Uganda	35	15/10/2019	3	1	24	r	green	r	1		1	no	yes	no	green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	1	r	heart	l	0		1				green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	2	l	green	l	1		1	yes	yes	yes	green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	3	l	heart	l	1		1	no	yes	no	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	4	r	green	l	0		0	yes	yes	yes	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	5	l	green	l	1		1	yes	no	no	green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	6	l	heart	l	1		1	no	yes	no	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	7	r	green	l	0		0	yes	yes	yes	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	8	r	heart	l	0		0	no	yes	no	green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	9	r	green	r	1		1	no	yes	no	green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	10	r	heart	l	0		0	no	yes	no	green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	11	l	green	r	0		0	yes	yes	yes	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	12	l	heart	l	1		1	no	yes	no	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	13	l	heart	l	1		1	no	no	no	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	14	r	heart	l	0		0	yes	no	no	green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	15	l	green	l	1		1	yes	yes	yes	green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	16	r	green	r	1		1	yes	no	no	green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	17	l	heart	r	0		0	yes	yes	yes	green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	18	l	green	r	0		0	no	yes	no	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	19	r	green	r	1		1	yes	no	no	green
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	20	r	heart	r	1		1	no	yes	no	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	21	l	green	r	0		0	yes	yes	yes	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	22	l	heart	l	1		1	no	yes	no	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	23	r	heart	r	1		1	yes	no	no	heart
Nakuu	uganda	f	Uganda	18	15/10/2019	3	1	24	r	green	l	0		0	no	yes	no	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	1	l	green	l	1		1				green
Asega	uganda	m	Uganda	21	15/10/2019	4	2	2	r	green	r	1		1	yes	no	no	green
Asega	uganda	m	Uganda	21	15/10/2019	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	4	r	heart	l	0		0	yes	no	no	green
Asega	uganda	m	Uganda	21	15/10/2019	4	2	5	r	heart	r	1		1	no	no	no	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	6	l	heart	l	1		1	yes	no	no	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	7	r	green	r	1		1	yes	yes	yes	green
Asega	uganda	m	Uganda	21	15/10/2019	4	2	8	l	green	l	1		1	yes	no	no	green
Asega	uganda	m	Uganda	21	15/10/2019	4	2	9	r	green	r	1		1	yes	no	no	green
Asega	uganda	m	Uganda	21	15/10/2019	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	11	l	green	r	0		0	no	yes	no	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	12	r	green	r	1		1	yes	no	no	green
Asega	uganda	m	Uganda	21	15/10/2019	4	2	13	r	heart	r	1		1	no	yes	no	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	14	l	heart	l	1		1	yes	no	no	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	15	l	green	r	0		0	no	yes	no	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	17	r	green	l	0		0	no	yes	no	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	19	l	green	r	0		0	no	yes	no	heart
Asega	uganda	m	Uganda	21	15/10/2019	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Asega	uganda	m	Uganda	21	15/10/2019	4	2	21	r	heart	r	1		1	no	no	no	heart
